year,state,state_code,county,subdivision_type,candidate,party,votes,percentage,total_votes,winning_party
1972,Arizona,AZ,Apache,County,George McGovern,Democratic,3145,46.59,6750,Republican
1972,Arizona,AZ,Apache,County,Linda Jenness,Socialist Workers,11,0.16,6750,Republican
1972,Arizona,AZ,Apache,County,John G. Schmitz,American Independent,200,2.96,6750,Republican
1972,Arizona,AZ,Cochise,County,Richard Nixon,Republican,11706,63.97,18299,Republican
1972,Arizona,AZ,Cochise,County,George McGovern,Democratic,6023,32.91,18299,Republican
1972,Arizona,AZ,Cochise,County,Linda Jenness,Socialist Workers,13,0.07,18299,Republican
1972,Arizona,AZ,Cochise,County,John G. Schmitz,American Independent,557,3.04,18299,Republican
1972,Arizona,AZ,Coconino,County,Richard Nixon,Republican,10611,61.02,17389,Republican
1972,Arizona,AZ,Coconino,County,George McGovern,Democratic,6250,35.94,17389,Republican
1972,Arizona,AZ,Coconino,County,Linda Jenness,Socialist Workers,15,0.09,17389,Republican
1972,Arizona,AZ,Coconino,County,John G. Schmitz,American Independent,313,1.82,17389,Republican
1972,Arizona,AZ,Gila,County,Richard Nixon,Republican,5673,54.7,10372,Republican
1972,Arizona,AZ,Gila,County,George McGovern,Democratic,4295,41.41,10372,Republican
1972,Arizona,AZ,Gila,County,Linda Jenness,Socialist Workers,7,0.07,10372,Republican
1972,Arizona,AZ,Gila,County,John G. Schmitz,American Independent,397,3.83,10372,Republican
1972,Arizona,AZ,Graham,County,Richard Nixon,Republican,3575,60.15,5943,Republican
1972,Arizona,AZ,Graham,County,George McGovern,Democratic,1863,31.35,5943,Republican
1972,Arizona,AZ,Graham,County,Linda Jenness,Socialist Workers,1,0.02,5943,Republican
1972,Arizona,AZ,Graham,County,John G. Schmitz,American Independent,504,8.48,5943,Republican
1972,Arizona,AZ,Greenlee,County,Richard Nixon,Republican,1758,45.57,3858,Democratic
1972,Arizona,AZ,Greenlee,County,George McGovern,Democratic,2013,52.18,3858,Democratic
1972,Arizona,AZ,Greenlee,County,Linda Jenness,Socialist Workers,6,0.16,3858,Democratic
1972,Arizona,AZ,Greenlee,County,John G. Schmitz,American Independent,81,2.1,3858,Democratic
1972,Arizona,AZ,Maricopa,County,Richard Nixon,Republican,244593,69.29,353000,Republican
1972,Arizona,AZ,Maricopa,County,George McGovern,Democratic,95135,26.95,353000,Republican
1972,Arizona,AZ,Maricopa,County,Linda Jenness,Socialist Workers,273,0.08,353000,Republican
1972,Arizona,AZ,Maricopa,County,John G. Schmitz,American Independent,12999,3.68,353000,Republican
1972,Arizona,AZ,Mohave,County,Richard Nixon,Republican,6755,68.92,9801,Republican
1972,Arizona,AZ,Mohave,County,George McGovern,Democratic,2588,26.41,9801,Republican
1972,Arizona,AZ,Mohave,County,Linda Jenness,Socialist Workers,9,0.09,9801,Republican
1972,Arizona,AZ,Mohave,County,John G. Schmitz,American Independent,449,4.58,9801,Republican
1972,Arizona,AZ,Navajo,County,Richard Nixon,Republican,6999,60.48,11572,Republican
1972,Arizona,AZ,Navajo,County,George McGovern,Democratic,4003,34.59,11572,Republican
1972,Arizona,AZ,Navajo,County,Linda Jenness,Socialist Workers,9,0.08,11572,Republican
1972,Arizona,AZ,Navajo,County,John G. Schmitz,American Independent,561,4.85,11572,Republican
1972,Arizona,AZ,Pima,County,Richard Nixon,Republican,73154,45.41,161110,Republican
1972,Arizona,AZ,Pima,County,George McGovern,Democratic,56223,34.9,161110,Republican
1972,Arizona,AZ,Pima,County,Linda Jenness,Socialist Workers,29113,18.07,161110,Republican
1972,Arizona,AZ,Pima,County,John G. Schmitz,American Independent,2620,1.63,161110,Republican
1972,Arizona,AZ,Pinal,County,Richard Nixon,Republican,10584,60.28,17559,Republican
1972,Arizona,AZ,Pinal,County,George McGovern,Democratic,6404,36.47,17559,Republican
1972,Arizona,AZ,Pinal,County,Linda Jenness,Socialist Workers,16,0.09,17559,Republican
1972,Arizona,AZ,Pinal,County,John G. Schmitz,American Independent,555,3.16,17559,Republican
1972,Arizona,AZ,Santa Cruz,County,Richard Nixon,Republican,2137,52.39,4079,Republican
1972,Arizona,AZ,Santa Cruz,County,George McGovern,Democratic,1866,45.75,4079,Republican
1972,Arizona,AZ,Santa Cruz,County,Linda Jenness,Socialist Workers,3,0.07,4079,Republican
1972,Arizona,AZ,Santa Cruz,County,John G. Schmitz,American Independent,73,1.79,4079,Republican
1972,Arizona,AZ,Yavapai,County,Richard Nixon,Republican,12277,65.77,18667,Republican
1972,Arizona,AZ,Yavapai,County,George McGovern,Democratic,3977,21.3,18667,Republican
1972,Arizona,AZ,Yavapai,County,Linda Jenness,Socialist Workers,1466,7.85,18667,Republican
1972,Arizona,AZ,Yavapai,County,John G. Schmitz,American Independent,947,5.07,18667,Republican
1972,Arizona,AZ,Yuma,County,Richard Nixon,Republican,9596,63.52,15106,Republican
1972,Arizona,AZ,Yuma,County,George McGovern,Democratic,4755,31.48,15106,Republican
1972,Arizona,AZ,Yuma,County,Linda Jenness,Socialist Workers,3,0.02,15106,Republican
1972,Arizona,AZ,Yuma,County,John G. Schmitz,American Independent,752,4.98,15106,Republican
1972,Arkansas,AR,Arkansas,County,Richard Nixon,Republican,5225,73.46,7113,Republican
1972,Arkansas,AR,Arkansas,County,George McGovern,Democratic,1849,25.99,7113,Republican
1972,Arkansas,AR,Arkansas,County,John G. Schmitz,American Independent,39,0.55,7113,Republican
1972,Arkansas,AR,Ashley,County,Richard Nixon,Republican,5506,76.44,7203,Republican
1972,Arkansas,AR,Ashley,County,George McGovern,Democratic,1680,23.32,7203,Republican
1972,Arkansas,AR,Ashley,County,John G. Schmitz,American Independent,17,0.24,7203,Republican
1972,Arkansas,AR,Baxter,County,Richard Nixon,Republican,6754,70.65,9560,Republican
1972,Arkansas,AR,Baxter,County,George McGovern,Democratic,2677,28.0,9560,Republican
1972,Arkansas,AR,Baxter,County,John G. Schmitz,American Independent,129,1.35,9560,Republican
1972,Arkansas,AR,Benton,County,Richard Nixon,Republican,14621,77.86,18778,Republican
1972,Arkansas,AR,Benton,County,George McGovern,Democratic,4083,21.74,18778,Republican
1972,Arkansas,AR,Benton,County,John G. Schmitz,American Independent,74,0.39,18778,Republican
1972,Arkansas,AR,Boone,County,Richard Nixon,Republican,5484,74.49,7362,Republican
1972,Arkansas,AR,Boone,County,George McGovern,Democratic,1862,25.29,7362,Republican
1972,Arkansas,AR,Boone,County,John G. Schmitz,American Independent,16,0.22,7362,Republican
1972,Arkansas,AR,Bradley,County,Richard Nixon,Republican,3218,69.74,4614,Republican
1972,Arkansas,AR,Bradley,County,George McGovern,Democratic,1368,29.65,4614,Republican
1972,Arkansas,AR,Bradley,County,John G. Schmitz,American Independent,28,0.61,4614,Republican
1972,Arkansas,AR,Calhoun,County,Richard Nixon,Republican,1298,64.26,2020,Republican
1972,Arkansas,AR,Calhoun,County,George McGovern,Democratic,707,35.0,2020,Republican
1972,Arkansas,AR,Calhoun,County,John G. Schmitz,American Independent,15,0.74,2020,Republican
1972,Arkansas,AR,Carroll,County,Richard Nixon,Republican,3565,70.09,5086,Republican
1972,Arkansas,AR,Carroll,County,George McGovern,Democratic,1401,27.55,5086,Republican
1972,Arkansas,AR,Carroll,County,John G. Schmitz,American Independent,120,2.36,5086,Republican
1972,Arkansas,AR,Chicot,County,Richard Nixon,Republican,2858,65.96,4333,Republican
1972,Arkansas,AR,Chicot,County,George McGovern,Democratic,1469,33.9,4333,Republican
1972,Arkansas,AR,Chicot,County,John G. Schmitz,American Independent,6,0.14,4333,Republican
1972,Arkansas,AR,Clark,County,Richard Nixon,Republican,4173,59.96,6960,Republican
1972,Arkansas,AR,Clark,County,George McGovern,Democratic,2741,39.38,6960,Republican
1972,Arkansas,AR,Clark,County,John G. Schmitz,American Independent,46,0.66,6960,Republican
1972,Arkansas,AR,Clay,County,Richard Nixon,Republican,4381,69.39,6314,Republican
1972,Arkansas,AR,Clay,County,George McGovern,Democratic,1933,30.61,6314,Republican
1972,Arkansas,AR,Clay,County,John G. Schmitz,American Independent,0,0.0,6314,Republican
1972,Arkansas,AR,Cleburne,County,Richard Nixon,Republican,2870,67.15,4274,Republican
1972,Arkansas,AR,Cleburne,County,George McGovern,Democratic,1400,32.76,4274,Republican
1972,Arkansas,AR,Cleburne,County,John G. Schmitz,American Independent,4,0.09,4274,Republican
1972,Arkansas,AR,Cleveland,County,Richard Nixon,Republican,1837,71.45,2571,Republican
1972,Arkansas,AR,Cleveland,County,George McGovern,Democratic,734,28.55,2571,Republican
1972,Arkansas,AR,Cleveland,County,John G. Schmitz,American Independent,0,0.0,2571,Republican
1972,Arkansas,AR,Columbia,County,Richard Nixon,Republican,5801,72.3,8023,Republican
1972,Arkansas,AR,Columbia,County,George McGovern,Democratic,2193,27.33,8023,Republican
1972,Arkansas,AR,Columbia,County,John G. Schmitz,American Independent,29,0.36,8023,Republican
1972,Arkansas,AR,Conway,County,Richard Nixon,Republican,4187,58.11,7205,Republican
1972,Arkansas,AR,Conway,County,George McGovern,Democratic,3009,41.76,7205,Republican
1972,Arkansas,AR,Conway,County,John G. Schmitz,American Independent,9,0.12,7205,Republican
1972,Arkansas,AR,Craighead,County,Richard Nixon,Republican,11312,65.94,17155,Republican
1972,Arkansas,AR,Craighead,County,George McGovern,Democratic,5843,34.06,17155,Republican
1972,Arkansas,AR,Craighead,County,John G. Schmitz,American Independent,0,0.0,17155,Republican
1972,Arkansas,AR,Crawford,County,Richard Nixon,Republican,6974,81.41,8566,Republican
1972,Arkansas,AR,Crawford,County,George McGovern,Democratic,1520,17.74,8566,Republican
1972,Arkansas,AR,Crawford,County,John G. Schmitz,American Independent,72,0.84,8566,Republican
1972,Arkansas,AR,Crittenden,County,Richard Nixon,Republican,7971,71.06,11217,Republican
1972,Arkansas,AR,Crittenden,County,George McGovern,Democratic,3246,28.94,11217,Republican
1972,Arkansas,AR,Crittenden,County,John G. Schmitz,American Independent,0,0.0,11217,Republican
1972,Arkansas,AR,Cross,County,Richard Nixon,Republican,3743,72.78,5143,Republican
1972,Arkansas,AR,Cross,County,George McGovern,Democratic,1221,23.74,5143,Republican
1972,Arkansas,AR,Cross,County,John G. Schmitz,American Independent,179,3.48,5143,Republican
1972,Arkansas,AR,Dallas,County,Richard Nixon,Republican,2152,60.55,3554,Republican
1972,Arkansas,AR,Dallas,County,George McGovern,Democratic,1402,39.45,3554,Republican
1972,Arkansas,AR,Dallas,County,John G. Schmitz,American Independent,0,0.0,3554,Republican
1972,Arkansas,AR,Desha,County,Richard Nixon,Republican,3385,66.92,5058,Republican
1972,Arkansas,AR,Desha,County,George McGovern,Democratic,1665,32.92,5058,Republican
1972,Arkansas,AR,Desha,County,John G. Schmitz,American Independent,8,0.16,5058,Republican
1972,Arkansas,AR,Drew,County,Richard Nixon,Republican,3334,74.06,4502,Republican
1972,Arkansas,AR,Drew,County,George McGovern,Democratic,1168,25.94,4502,Republican
1972,Arkansas,AR,Drew,County,John G. Schmitz,American Independent,0,0.0,4502,Republican
1972,Arkansas,AR,Faulkner,County,Richard Nixon,Republican,6746,59.44,11350,Republican
